# Irene Model output file: space_first/run/diff.AP9.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP9
# Particle species:         H+
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Energy levels (MeV):       0.1 0.15 0.2 0.3 0.4 0.5 0.6 0.7 1 1.5 2 3 4 5 6 7 10 15 20 30 40 50 60 70 100 150 200 300 400 700 1200 2000
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/MeV)
58849.21736111,-1.27762931,0.12725869,0.28396322,4.59827936e+04,4.10960257e+04,3.62092578e+04,2.97981083e+04,2.33869589e+04,2.03449553e+04,1.73029518e+04,1.51499885e+04,8.81567012e+03,7.02839925e+03,5.24112839e+03,4.65931722e+03,4.07750606e+03,3.90710044e+03,3.73669482e+03,3.50398083e+03,2.44328095e+03,1.71248581e+03,1.01702244e+03,5.30274384e+02,4.18270298e+02,3.06266212e+02,2.09880261e+02,1.90443512e+02,1.18253227e+02,7.46338907e+01,3.77398501e+01,1.71165391e+01,2.50365756e+00,1.70848087e-01,4.39883719e-03,0.00000000e+00
58849.21805556,-1.29149633,0.10264267,0.22547578,4.37037358e+04,3.90940363e+04,3.44843368e+04,2.84487853e+04,2.24132338e+04,1.93581227e+04,1.63030116e+04,1.42957831e+04,8.45086069e+03,6.81321784e+03,5.17557499e+03,4.63529075e+03,4.09500651e+03,3.94921036e+03,3.80341421e+03,3.58799968e+03,2.55993486e+03,1.82596872e+03,1.09481528e+03,5.70140327e+02,4.47630166e+02,3.25120005e+02,2.20809121e+02,2.00201886e+02,1.25364361e+02,8.00626576e+01,4.10339714e+01,1.88973229e+01,2.97552129e+00,2.19271337e-01,6.36755415e-03,0.00000000e+00
58849.21875000,-1.30221043,0.07777607,0.16643683,4.42470463e+04,3.95844674e+04,3.49218885e+04,2.88327853e+04,2.27436821e+04,1.96021241e+04,1.64605661e+04,1.44109167e+04,8.53348366e+03,6.93518293e+03,5.33688219e+03,4.80210247e+03,4.26732274e+03,4.12950161e+03,3.99168047e+03,3.77223189e+03,2.70851638e+03,1.93895520e+03,1.16294459e+03,6.02661489e+02,4.71721992e+02,3.40782495e+02,2.30081691e+02,2.08462691e+02,1.30781344e+02,8.38031737e+01,4.30945729e+01,1.99257521e+01,3.25606745e+00,2.50398436e-01,7.76828030e-03,0.00000000e+00
58849.21944444,-1.30974571,0.05271960,0.10699082,4.86152648e+04,4.34387268e+04,3.82621887e+04,3.15345061e+04,2.48068235e+04,2.14391599e+04,1.80714962e+04,1.57758423e+04,9.24347017e+03,7.50259874e+03,5.76172732e+03,5.19015105e+03,4.61857478e+03,4.46811779e+03,4.31766079e+03,4.06900250e+03,2.88787365e+03,2.04746687e+03,1.21673548e+03,6.25750374e+02,4.89328647e+02,3.52906919e+02,2.37984605e+02,2.15549196e+02,1.34620865e+02,8.58576317e+01,4.38948047e+01,2.01762300e+01,3.26518674e+00,2.48994491e-01,7.65118172e-03,0.00000000e+00
58849.22013889,-1.31408408,0.02753444,0.04728317,5.64825985e+04,5.03734597e+04,4.42643210e+04,3.63813419e+04,2.84983628e+04,2.47292467e+04,2.09601305e+04,1.82355364e+04,1.04907899e+04,8.45350918e+03,6.41622843e+03,5.77303377e+03,5.12983911e+03,4.95027999e+03,4.77072087e+03,4.47067761e+03,3.09778933e+03,2.15265815e+03,1.25716559e+03,6.39572111e+02,5.00259033e+02,3.60945954e+02,2.43729111e+02,2.20703855e+02,1.36519168e+02,8.60907557e+01,4.33616786e+01,1.95876594e+01,2.99179201e+00,2.15259263e-01,6.11272739e-03,0.00000000e+00
58849.22083333,-1.31521528,0.00228209,-0.01254011,6.65522382e+04,5.92810504e+04,5.20098627e+04,4.26953375e+04,3.33808124e+04,2.89829384e+04,2.45850644e+04,2.13229386e+04,1.20235834e+04,9.63983270e+03,7.25608197e+03,6.51533390e+03,5.77458583e+03,5.55587274e+03,5.33715966e+03,4.96904145e+03,3.34666758e+03,2.26513032e+03,1.29324525e+03,6.47765501e+02,5.06510100e+02,3.65254699e+02,2.46535364e+02,2.23120305e+02,1.36137889e+02,8.44494699e+01,4.14709920e+01,1.81184843e+01,2.50658031e+00,1.64910877e-01,4.22860480e-03,0.00000000e+00
58849.22152778,-1.31313692,-0.02297584,-0.07233275,7.84594260e+04,6.98560691e+04,6.12527122e+04,5.02901049e+04,3.93274977e+04,3.39015899e+04,2.84756822e+04,2.46155835e+04,1.35852492e+04,1.09123539e+04,8.23945863e+03,7.38754952e+03,6.53564042e+03,6.27472014e+03,6.01379986e+03,5.56909447e+03,3.65285576e+03,2.40679402e+03,1.34141564e+03,6.58188169e+02,5.13320844e+02,3.68453518e+02,2.47077318e+02,2.23338482e+02,1.34177786e+02,8.16905335e+01,3.86970674e+01,1.60212926e+01,1.92212988e+00,1.10393363e-01,2.51656501e-03,0.00000000e+00
58849.22222222,-1.30785451,-0.04817772,-0.13194856,1.07253728e+05,9.53253959e+04,8.33970636e+04,6.79357410e+04,5.24744184e+04,4.39830428e+04,3.54916672e+04,3.08365693e+04,1.66619157e+04,1.34561967e+04,1.02504777e+04,9.12520411e+03,7.99993049e+03,7.63274627e+03,7.26556204e+03,6.67094797e+03,4.18944198e+03,2.63908992e+03,1.40108286e+03,6.61167805e+02,5.11456393e+02,3.61744980e+02,2.38521618e+02,2.14987873e+02,1.26580924e+02,7.54627653e+01,3.41093482e+01,1.32776993e+01,1.36545329e+00,6.77526207e-02,1.47731118e-03,0.00000000e+00
58849.22291667,-1.29938137,-0.07326206,-0.19124187,1.47417833e+05,1.30565305e+05,1.13712776e+05,9.16670994e+04,6.96214228e+04,5.72490506e+04,4.48766784e+04,3.91062381e+04,2.05837285e+04,1.64798254e+04,1.23759224e+04,1.09019831e+04,9.42804384e+03,8.93329328e+03,8.43854273e+03,7.68845416e+03,4.62376913e+03,2.76610371e+03,1.37910014e+03,6.24975205e+02,4.80542599e+02,3.36109993e+02,2.19586860e+02,1.97095862e+02,1.12530203e+02,6.49223102e+01,2.75542591e+01,1.00821359e+01,9.00418877e-01,3.73019007e-02,7.19577024e-04,0.00000000e+00
58849.22361111,-1.28773867,-0.09816769,-0.25006781,1.98428431e+05,1.75034636e+05,1.51640840e+05,1.20993472e+05,9.03461033e+04,7.33964923e+04,5.64468813e+04,4.94851737e+04,2.54371359e+04,1.99115118e+04,1.43858878e+04,1.24436635e+04,1.05014393e+04,9.79004370e+03,9.07864809e+03,8.16875738e+03,4.66546397e+03,2.65926975e+03,1.25385004e+03,5.53653162e+02,4.25472644e+02,2.97292125e+02,1.94116044e+02,1.73125905e+02,9.42720770e+01,5.16941259e+01,2.03086491e+01,7.07483415e+00,5.64504863e-01,1.82875805e-02,3.46559873e-04,0.00000000e+00
58849.22430556,-1.27295532,-0.12283391,-0.30828273,3.13085786e+05,2.74953906e+05,2.36822027e+05,1.86739560e+05,1.36657093e+05,1.08722247e+05,8.07874014e+04,6.81185012e+04,3.19401252e+04,2.51928190e+04,1.84455127e+04,1.55016699e+04,1.25578271e+04,1.13758998e+04,1.01939726e+04,8.96236886e+03,4.68678456e+03,2.48986947e+03,1.08471809e+03,4.60445499e+02,3.52564521e+02,2.44683543e+02,1.58169599e+02,1.39820857e+02,7.18408617e+01,3.70751530e+01,1.34858200e+01,4.32993402e+00,3.14876247e-01,8.52805774e-03,1.16203683e-04,0.00000000e+00
58849.22500000,-1.25506793,-0.14720060,-0.36574451,4.94054791e+05,4.33454303e+05,3.72853815e+05,2.91938115e+05,2.11022416e+05,1.64556656e+05,1.18090896e+05,9.50586073e+04,3.98740877e+04,3.19225635e+04,2.39710393e+04,1.94543563e+04,1.49376733e+04,1.30363004e+04,1.11349275e+04,9.51981915e+03,4.51035969e+03,2.23114438e+03,9.00779358e+02,3.62984187e+02,2.74885718e+02,1.86787249e+02,1.17540857e+02,1.02525133e+02,4.95515472e+01,2.42551203e+01,8.38440050e+00,2.24419512e+00,1.41745798e-01,3.27982324e-03,9.12279492e-06,0.00000000e+00
58849.22569444,-1.23412066,-0.17120842,-0.42231292,7.67176322e+05,6.71017318e+05,5.74858314e+05,4.46032098e+05,3.17205882e+05,2.44262845e+05,1.71319809e+05,1.36014971e+05,5.36443468e+04,4.19747501e+04,3.03051535e+04,2.37504850e+04,1.71958166e+04,1.44124394e+04,1.16290621e+04,9.63271705e+03,4.07677908e+03,1.86678332e+03,6.89079538e+02,2.60374013e+02,1.94704076e+02,1.29034139e+02,7.89678899e+01,6.76813737e+01,3.01548794e+01,1.37216469e+01,4.01972234e+00,9.50953416e-01,5.21973606e-02,1.18985598e-03,0.00000000e+00,0.00000000e+00
58849.22638889,-1.21016518,-0.19479891,-0.47785000,1.01489340e+06,8.89758443e+05,7.64623490e+05,5.93176684e+05,4.21729879e+05,3.23288741e+05,2.24847602e+05,1.76737965e+05,6.66233089e+04,5.05795010e+04,3.45356931e+04,2.58986923e+04,1.72616915e+04,1.36625874e+04,1.00634833e+04,8.00763737e+03,2.93150468e+03,1.25680957e+03,4.47065452e+02,1.72529170e+02,1.34255180e+02,9.59811905e+01,5.86654686e+01,4.97841684e+01,2.00725375e+01,7.30434564e+00,1.86347788e+00,5.02606067e-01,2.26201874e-02,4.05774430e-04,0.00000000e+00,0.00000000e+00
58849.22708333,-1.18326045,-0.21791467,-0.53222034,1.38411059e+06,1.21574781e+06,1.04738504e+06,8.12812798e+05,5.78240557e+05,4.42581612e+05,3.06922668e+05,2.39871565e+05,8.76830841e+04,6.45228014e+04,4.13625187e+04,2.96867745e+04,1.80110303e+04,1.34697458e+04,8.92846121e+03,6.81359409e+03,2.10849112e+03,8.36971836e+02,2.85036080e+02,1.13880273e+02,8.90314813e+01,6.41826895e+01,3.86250906e+01,3.23187324e+01,1.17247330e+01,3.87377569e+00,8.78623078e-01,2.40305744e-01,9.11307049e-03,3.98017603e-05,0.00000000e+00,0.00000000e+00
58849.22777778,-1.15347263,-0.24049946,-0.58529145,1.86767083e+06,1.63897744e+06,1.41028404e+06,1.09032967e+06,7.70375309e+05,5.88085753e+05,4.05796197e+05,3.15391100e+05,1.12861128e+05,8.05202399e+04,4.81793517e+04,3.31627272e+04,1.81461027e+04,1.28154082e+04,7.48471371e+03,5.46932174e+03,1.39515028e+03,5.12301794e+02,1.73936679e+02,6.50262286e+01,5.01583981e+01,3.52905676e+01,2.00699587e+01,1.63311442e+01,4.94789708e+00,1.45004296e+00,2.78042297e-01,6.23262929e-02,1.24149516e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.22847222,-1.12087490,-0.26249839,-0.63693408,2.54815634e+06,2.22904801e+06,1.90993969e+06,1.46382967e+06,1.01771966e+06,7.70624238e+05,5.23528817e+05,4.02557674e+05,1.39678739e+05,9.67854475e+04,5.38921557e+04,3.57213204e+04,1.75504850e+04,1.17378623e+04,5.92523954e+03,4.14636378e+03,8.55023351e+02,2.92635835e+02,9.43567671e+01,3.34383612e+01,2.51217642e+01,1.68051673e+01,8.62196389e+00,6.72278599e+00,1.48716013e+00,4.85753297e-01,6.39937236e-02,6.71396155e-03,1.66231480e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.22916667,-1.08554723,-0.28385799,-0.68702251,3.48835869e+06,3.04932684e+06,2.61029499e+06,1.98751245e+06,1.36472991e+06,1.02333968e+06,6.81949447e+05,5.16345791e+05,1.68416550e+05,1.13168786e+05,5.79210206e+04,3.70402846e+04,1.61595486e+04,1.02972863e+04,4.43502405e+03,2.98317126e+03,4.97676114e+02,1.65374581e+02,5.18871178e+01,1.77973017e+01,1.27311159e+01,7.66493011e+00,3.43657761e+00,2.56793255e+00,5.35361474e-01,1.40387194e-01,1.30848756e-02,5.20526958e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.22986111,-1.04757624,-0.30452639,-0.73543488,4.90831520e+06,4.29654130e+06,3.68476740e+06,2.78400329e+06,1.88323918e+06,1.39191712e+06,9.00595069e+05,6.66459938e+05,1.93657781e+05,1.25659968e+05,5.76621560e+04,3.55980274e+04,1.35338988e+04,8.28315596e+03,3.03241312e+03,1.97618116e+03,2.95309518e+02,1.17304221e+02,3.85487080e+01,1.26287755e+01,8.91157862e+00,5.19438176e+00,2.26554392e+00,1.65800501e+00,2.29552743e-01,3.76523502e-02,3.82888217e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.23055556,-1.00705492,-0.32445342,-0.78205345,6.47164057e+06,5.67051028e+06,4.86937999e+06,3.64461225e+06,2.41984451e+06,1.75596115e+06,1.09207779e+06,7.86656959e+05,1.90912980e+05,1.19313927e+05,4.77148743e+04,2.84788696e+04,9.24286491e+03,5.49691933e+03,1.75097375e+03,1.12077413e+03,1.40197942e+02,4.70204172e+01,1.38950439e+01,4.27135550e+00,2.84290075e+00,1.41444600e+00,5.20637442e-01,3.59719143e-01,3.42065011e-02,3.82661245e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.23125000,-0.96408243,-0.34359074,-0.82676493,7.50995541e+06,6.59780743e+06,5.68565946e+06,4.22303678e+06,2.76041411e+06,1.96890701e+06,1.17739991e+06,8.26261724e+05,1.61072054e+05,9.70831051e+04,3.30941558e+04,1.92003888e+04,5.30662168e+03,3.10145674e+03,8.96291802e+02,5.69814555e+02,6.41874957e+01,1.93818081e+01,5.46142718e+00,1.62607842e+00,1.04251574e+00,4.58953060e-01,1.74408490e-01,1.13008904e-01,4.93252328e-03,3.31125022e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.23194444,-0.91876387,-0.36189193,-0.86946068,7.79190071e+06,6.88061160e+06,5.96932249e+06,4.42418911e+06,2.87905573e+06,2.02926513e+06,1.17947452e+06,8.11375895e+05,1.28788273e+05,7.49225980e+04,2.10569230e+04,1.18724375e+04,2.68795201e+03,1.54203942e+03,3.96126820e+02,2.50414760e+02,2.65113710e+01,7.98697676e+00,2.38370611e+00,4.97259843e-01,3.16641740e-01,1.36023637e-01,4.14048943e-02,2.53037758e-02,4.93300421e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.23263889,-0.87120996,-0.37931263,-0.91003705,8.20697294e+06,7.24268632e+06,6.27839970e+06,4.61690016e+06,2.95540063e+06,2.04885150e+06,1.14230237e+06,7.69039722e+05,9.74330270e+04,5.50712233e+04,1.27094196e+04,6.97642554e+03,1.24343146e+03,6.97668646e+02,1.51905832e+02,9.44090879e+01,8.60978865e+00,2.05877942e+00,5.85625328e-01,1.18269460e-01,7.81692723e-02,3.80690845e-02,9.99342409e-03,5.46399124e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.23333333,-0.82153682,-0.39581065,-0.94839556,7.51246093e+06,6.56246091e+06,5.61246089e+06,4.05640762e+06,2.50035435e+06,1.69289793e+06,8.85441515e+05,5.85428363e+05,6.26534525e+04,3.50021287e+04,7.35080486e+03,4.01801959e+03,6.85234317e+02,3.76671237e+02,6.81081575e+01,3.98483439e+01,1.63899525e+00,2.58243976e-01,3.07931813e-02,1.08508023e-02,6.70832168e-03,2.56584103e-03,6.27647718e-05,3.13823859e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.23402778,-0.76986564,-0.41134603,-0.98444315,6.15847590e+06,5.23857529e+06,4.31867467e+06,3.02207312e+06,1.72547157e+06,1.13924585e+06,5.53020122e+05,3.61428001e+05,3.57517895e+04,2.00260764e+04,4.30036343e+03,2.30836249e+03,3.16361549e+02,1.69854773e+02,2.33479964e+01,1.29562787e+01,2.28045279e-01,2.25108442e-03,4.50117794e-04,2.41341179e-04,1.20670590e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.23472222,-0.71632243,-0.42588116,-1.01809240,4.28854949e+06,3.59117449e+06,2.89379950e+06,1.97042845e+06,1.04705740e+06,6.78185727e+05,3.09314055e+05,1.98990654e+05,2.24395277e+04,1.23978595e+04,2.35619135e+03,1.23725400e+03,1.18316642e+02,6.18327368e+01,5.34883148e+00,2.85297112e+00,2.08490307e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.23541667,-0.66103768,-0.43938088,-1.04926176,2.21709775e+06,1.80058231e+06,1.38406686e+06,9.17486865e+05,4.50906867e+05,2.90149851e+05,1.29392836e+05,9.07424715e+04,1.28621455e+04,6.95185338e+03,1.04156127e+03,5.35758413e+02,2.99555541e+01,1.53460981e+01,7.36642100e-01,3.82000333e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.23611111,-0.60414603,-0.45181251,-1.07787567,1.14341720e+06,8.84548066e+05,6.25678936e+05,4.00677729e+05,1.75676523e+05,1.14961633e+05,5.42467436e+04,3.96713736e+04,6.32449614e+03,3.32946768e+03,3.34439217e+02,1.69355023e+02,4.27082926e+00,2.17076205e+00,7.06948466e-02,3.53474233e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.23680556,-0.54578599,-0.46314599,-1.10386483,5.98057423e+05,4.41946663e+05,2.85835902e+05,1.77850178e+05,6.98644545e+04,4.40584333e+04,1.82524121e+04,1.30421338e+04,1.58647135e+03,8.13839498e+02,4.12076445e+01,2.07714719e+01,3.35299326e-01,1.67946480e-01,5.93634523e-04,2.96817261e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.23750000,-0.48609957,-0.47335391,-1.12716625,3.05211308e+05,2.19629598e+05,1.34047888e+05,8.23346625e+04,3.06214372e+04,1.93080521e+04,7.99466699e+03,5.54519273e+03,5.54384331e+02,2.82156689e+02,9.92904792e+00,5.00760263e+00,8.61573311e-02,4.30786656e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.23819444,-0.42523193,-0.48241158,-1.14772350,1.06272032e+05,7.79058754e+04,4.95397186e+04,3.06504863e+04,1.17612541e+04,7.45990133e+03,3.15854857e+03,2.09088994e+03,1.41590218e+02,7.16620572e+01,1.73389683e+00,8.80561155e-01,2.72254756e-02,1.36127378e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.23888889,-0.36333108,-0.49029709,-1.16548676,2.49841755e+04,1.84148474e+04,1.18455192e+04,7.41422694e+03,2.98293464e+03,1.89629553e+03,8.09656410e+02,5.35925810e+02,2.91487594e+01,1.46822431e+01,2.15726808e-01,1.08049236e-01,3.71664268e-04,1.85832134e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.23958333,-0.30054747,-0.49699137,-1.18041299,3.90954002e+03,2.90404805e+03,1.89855608e+03,1.19375044e+03,4.88944795e+02,3.06069193e+02,1.23193592e+02,7.99861321e+01,2.89396005e+00,1.45523592e+00,1.65117935e-02,8.25589674e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.24027778,-0.23703370,-0.50247820,-1.19246599,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.24097222,-0.17294407,-0.50674429,-1.20161650,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.24166667,-0.10843428,-0.50977928,-1.20784226,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.24236111,-0.04366107,-0.51157577,-1.21112807,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.24305556,0.02121822,-0.51212936,-1.21146582,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.24375000,0.08604596,-0.51143863,-1.20885452,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.24444444,0.15066461,-0.50950515,-1.20330029,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.24513889,0.21491713,-0.50633350,-1.19481635,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.24583333,0.27864730,-0.50193123,-1.18342300,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
